id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
315929021,NCT03121365,OG001,Outcome,Digital/E-Book Arm,"Parent-infant dyads randomized to the digital/e-book arm will receive developmentally appropriate e-books at the time of enrollment. In addition to the books, parent-infant dyads will be provided information on the importance of early parent-child reading activity by pediatric clinicians using the Reach Out and Read framework at their infant's 6, 9, and 12 month well visits.

Digital/E-Book Arm: Promotion of early reader digital e-book reading",100789421.0
315929022,NCT03121365,OG000,Outcome,Standard/Board Book Arm,"Parent-infant dyads randomized to the standard/board book arm will receive developmentally appropriate early reader board books at the time of their infant's 6, 9, and 12 month well visits. In addition to the books, parent-infant dyads will be provided information on the importance of early parent-child reading activity by pediatric clinicians using the Reach Out and Read framework.

Standard/Board Book Arm: Promotion of early reader board book reading",100789422.0
315929023,NCT03121365,OG001,Outcome,Digital/E-Book Arm,"Parent-infant dyads randomized to the digital/e-book arm will receive developmentally appropriate e-books at the time of enrollment. In addition to the books, parent-infant dyads will be provided information on the importance of early parent-child reading activity by pediatric clinicians using the Reach Out and Read framework at their infant's 6, 9, and 12 month well visits.

Digital/E-Book Arm: Promotion of early reader digital e-book reading",100789422.0
315929024,NCT03121365,OG000,Outcome,Standard/Board Book Arm,"Parent-infant dyads randomized to the standard/board book arm will receive developmentally appropriate early reader board books at the time of their infant's 6, 9, and 12 month well visits. In addition to the books, parent-infant dyads will be provided information on the importance of early parent-child reading activity by pediatric clinicians using the Reach Out and Read framework.

Standard/Board Book Arm: Promotion of early reader board book reading",100789423.0
315929025,NCT03121365,OG001,Outcome,Digital/E-Book Arm,"Parent-infant dyads randomized to the digital/e-book arm will receive developmentally appropriate e-books at the time of enrollment. In addition to the books, parent-infant dyads will be provided information on the importance of early parent-child reading activity by pediatric clinicians using the Reach Out and Read framework at their infant's 6, 9, and 12 month well visits.

Digital/E-Book Arm: Promotion of early reader digital e-book reading",100789423.0
315929026,NCT00546000,OG000,Outcome,Experimental,"Receive between 22 and 29 days of Cutivate lotion treatment

Fluticasone propionate 0.05% lotion: Daily applications",100789424.0
315929027,NCT00546000,OG000,Outcome,Experimental,"Receive between 22 and 29 days of Cutivate lotion treatment

Fluticasone propionate 0.05% lotion: Daily applications",100789425.0
316714901,NCT02825251,OG001,Outcome,NovoRapid,The subjects received insulin aspart (NovoRapid®/NovoLog®: basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028177.0
317505798,NCT02714595,OG000,Outcome,HAP/VAP/HCAP: Cefiderocol,"Participants with HAP/VAP/HCAP received 2 g cefiderocol administered intravenously over 3 hours, every 8 hours for 7-14 days.",101265388.0
315929028,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789426.0
315929029,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789426.0
315929030,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789427.0
315929031,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789427.0
315929032,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789428.0
315929033,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789428.0
315929034,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789429.0
315929035,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789429.0
315929036,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789430.0
315929037,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789430.0
315929038,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789431.0
317505799,NCT02714595,OG001,Outcome,HAP/VAP/HCAP: Best Available Therapy,"Participants with HAP/VAP/HCAP received best available therapy, as chosen by the investigator, which may have included up to three antibacterial agents for carbapenem resistant Gram-negative bacteria, intravenously administered per country-specific guidelines for 7-14 days.",101265388.0
315929039,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789431.0
315929040,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789432.0
315929041,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789432.0
315929042,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789433.0
315929043,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789433.0
315929044,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789434.0
317109345,NCT04607291,OG000,Outcome,Health Services Research (Witness CARES Services) Intervention,"Patients who are not prepared for a colonoscopy or stool test receive educational materials, messages, and videos electronically or by mail with information about colorectal screening and are followed up by phone within 2 weeks. Patients desiring colonoscopy, receive navigators assistance with obtaining the screening (e.g.,determining gastrointestinal doctor, scheduling appointment, prep materials and process, transportation, escort). Patients desiring a stool test, receive navigators assistance by facilitating fecal tests.

Community Health Service: Receive Witness CARES services

Survey Administration: Ancillary studies",101145138.0
317505800,NCT02714595,OG002,Outcome,BSI/Sepsis: Cefiderocol,"Participants with BSI/sepsis received 2 g cefiderocol administered intravenously over 3 hours, every 8 hours for 7-14 days.",101265388.0
315929045,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789434.0
315929046,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789435.0
315929047,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789435.0
315929048,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789436.0
315929049,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789436.0
315929050,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789437.0
315929051,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789437.0
315929052,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789438.0
315929053,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789438.0
315929054,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789439.0
315929055,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789439.0
315929056,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789440.0
315929057,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789440.0
315929058,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789441.0
315929059,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789441.0
315929060,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789442.0
315929061,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789442.0
315929062,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789443.0
315929063,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789443.0
315929064,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789444.0
315929065,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789444.0
315929066,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789445.0
315929067,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789445.0
315929068,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789446.0
315929069,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789446.0
315929070,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789447.0
315929071,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789447.0
315929072,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789448.0
315929073,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789448.0
315929074,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789449.0
315929075,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789449.0
315929076,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789450.0
315929077,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789450.0
315929078,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789451.0
316714902,NCT02825251,OG000,Outcome,Faster Aspart,The subjects received faster aspart (basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028178.0
316714903,NCT02825251,OG001,Outcome,NovoRapid,The subjects received insulin aspart (NovoRapid®/NovoLog®: basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028178.0
315929079,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789451.0
315929080,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789452.0
315929081,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789452.0
315929082,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789453.0
315929083,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789453.0
315929084,NCT03223337,OG000,Outcome,Part 1: Moderate Hepatic Impairment Participants,"Participants with moderate hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during Part 1 of the study. This group included at least one participant with a Child-Pugh score of 7, 8 and 9 for moderate hepatic impairment.",100789454.0
315929085,NCT03223337,OG001,Outcome,Part 1: Healthy Participants,"Healthy control participants, matched to moderate hepatic impairment participants in gender, age and Body mass index (BMI) received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state.",100789454.0
315929086,NCT03223337,OG000,Outcome,Part 2: Mild Hepatic Impairment Participants,Participants with mild hepatic impairment received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state during part 2 of the study. This group included at least one participant with a Child-Pugh score of 5 and 6 for mild hepatic impairment.,100789455.0
315929087,NCT03223337,OG001,Outcome,Part 2: Healthy Participants,"Healthy control participants, matched to mild hepatic impairment participants in gender, age and BMI received 6 mg of GSK1278863 as a single oral dose tablet in the fasted state in part 2 of the study.",100789455.0
316714904,NCT02825251,OG000,Outcome,Faster Aspart,The subjects received faster aspart (basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028179.0
315929088,NCT01336140,OG000,Outcome,Aminophylline,75 mg of intravenous aminophylline.,100789456.0
315929089,NCT01336140,OG001,Outcome,Placebo,Matching 0.9 Normal Saline (sterile salt water)administered intravenously.,100789456.0
315929090,NCT01336140,OG000,Outcome,Aminophylline,75 mg of intravenous aminophylline.,100789457.0
315929091,NCT01336140,OG001,Outcome,Placebo,Matching 0.9 Normal Saline (sterile salt water)administered intravenously.,100789457.0
315929092,NCT01336140,OG000,Outcome,Aminophylline,75 mg of intravenous aminophylline.,100789458.0
315929093,NCT01336140,OG001,Outcome,Placebo,Matching 0.9 Normal Saline (sterile salt water)administered intravenously.,100789458.0
315929094,NCT01336140,OG000,Outcome,Aminophylline,75 mg of intravenous aminophylline.,100789459.0
315929095,NCT01336140,OG001,Outcome,Placebo,Matching 0.9 Normal Saline (sterile salt water)administered intravenously.,100789459.0
315929096,NCT02363621,OG000,Outcome,Ranibizumab 0.3 Intravitreal Injection,"Intravitreal injection of Ranibizumab 0.3 mg once

Ranibizumab 0.3 mg: Ranibizumab 0.3 mg Patient will receive intravitreal injection of Ranibizumab 0.3 mg",100789460.0
315929097,NCT02363621,OG001,Outcome,Aflibercept 2.0 mg Intravitreal Injection,"Intravitreal Aflibercept 2.0 mg once

Aflibercept 2.0 mg: Patient will receive intravitreal injection of Aflibercept 2.0 mg",100789460.0
315929098,NCT02363621,OG000,Outcome,Ranibizumab 0.3 Intravitreal Injection,"Intravitreal injection of Ranibizumab 0.3 mg once

Ranibizumab 0.3 mg: Ranibizumab 0.3 mg Patient will receive intravitreal injection of Ranibizumab 0.3 mg",100789461.0
315929099,NCT02363621,OG001,Outcome,Aflibercept 2.0 mg Intravitreal Injection,"Intravitreal Aflibercept 2.0 mg once

Aflibercept 2.0 mg: Patient will receive intravitreal injection of Aflibercept 2.0 mg",100789461.0
315929100,NCT02363621,OG000,Outcome,Ranibizumab 0.3 Intravitreal Injection,"Intravitreal injection of Ranibizumab 0.3 mg once

Ranibizumab 0.3 mg: Ranibizumab 0.3 mg Patient will receive intravitreal injection of Ranibizumab 0.3 mg",100789462.0
315929101,NCT02363621,OG001,Outcome,Aflibercept 2.0 mg Intravitreal Injection,"Intravitreal Aflibercept 2.0 mg once

Aflibercept 2.0 mg: Patient will receive intravitreal injection of Aflibercept 2.0 mg",100789462.0
315929102,NCT01504412,OG000,Outcome,Placebo,DS-5565 placebo oral tablets and pregabalin placebo oral capsules administered 2 times per day.,100789463.0
315929103,NCT01504412,OG001,Outcome,Pregabalin,Pregabalin capsules 300 mg/day administered in 2 doses,100789463.0
315929104,NCT01504412,OG002,Outcome,DS-5565 10 mg/Day,"DS-5565 10 mg/day, administered in 2 doses (5 mg twice daily).",100789463.0
316714905,NCT02825251,OG001,Outcome,NovoRapid,The subjects received insulin aspart (NovoRapid®/NovoLog®: basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028179.0
317505801,NCT02714595,OG003,Outcome,BSI/Sepsis: Best Available Therapy,"Participants with BSI/sepsis received best available therapy, as chosen by the investigator, which may have included up to three antibacterial agents for carbapenem resistant Gram-negative bacteria, intravenously administered per country-specific guidelines for 7-14 days.",101265388.0
315929105,NCT01504412,OG003,Outcome,DS-5565 20 mg/Day,"DS-5565 20 mg/day, administered in 2 doses (10 mg twice daily).",100789463.0
315929106,NCT01504412,OG004,Outcome,DS-5565 30 mg/Day,"DS-5565 30mg/day, administered in 2 doses (15 mg twice daily).",100789463.0
315929107,NCT01504412,OG000,Outcome,Placebo,DS-5565 placebo oral tablets and pregabalin placebo oral capsules administered 2 times per day.,100789464.0
315929108,NCT01504412,OG001,Outcome,Pregabalin,Pregabalin capsules 300 mg/day administered in 2 doses,100789464.0
315929109,NCT01504412,OG002,Outcome,DS-5565 10 mg/Day,"DS-5565 10 mg/day, administered in 2 doses (5 mg twice daily).",100789464.0
315929110,NCT01504412,OG003,Outcome,DS-5565 20 mg/Day,"DS-5565 20 mg/day, administered in 2 doses (10 mg twice daily).",100789464.0
315929111,NCT01504412,OG004,Outcome,DS-5565 30 mg/Day,"DS-5565 30mg/day, administered in 2 doses (15 mg twice daily).",100789464.0
315929112,NCT03782701,OG000,Outcome,Lumify Eye Drop,"Participants will be randomized to receive a single drop of Lumify to either the left or right eye.

Brimonidine tartrate ophthalmic solution 0.025%: One time dosing of brimonidine tartrate ophthalmic solution 0.025% (1 drop applied to ocular surface)",100789465.0
315929113,NCT03782701,OG001,Outcome,Saline Solution Eye Drop,"Participants will be randomized to receive a single drop of sterile balanced saline solution to either the left or right eye.

Sterile balanced saline solution: One time dosing of sterile balanced saline solution (1 drop applied to ocular surface)",100789465.0
315929114,NCT03782701,OG000,Outcome,Lumify Eye Drop,"Participants will be randomized to receive a single drop of Lumify to either the left or right eye.

Brimonidine tartrate ophthalmic solution 0.025%: One time dosing of brimonidine tartrate ophthalmic solution 0.025% (1 drop applied to ocular surface)",100789466.0
315929115,NCT03782701,OG001,Outcome,Saline Solution Eye Drop,"Participants will be randomized to receive a single drop of sterile balanced saline solution to either the left or right eye.

Sterile balanced saline solution: One time dosing of sterile balanced saline solution (1 drop applied to ocular surface)",100789466.0
315929116,NCT03782701,OG000,Outcome,Lumify Eye Drop,"Participants will be randomized to receive a single drop of Lumify to either the left or right eye.

Brimonidine tartrate ophthalmic solution 0.025%: One time dosing of brimonidine tartrate ophthalmic solution 0.025% (1 drop applied to ocular surface)",100789467.0
315929117,NCT03782701,OG001,Outcome,Saline Solution Eye Drop,"Participants will be randomized to receive a single drop of sterile balanced saline solution to either the left or right eye.

Sterile balanced saline solution: One time dosing of sterile balanced saline solution (1 drop applied to ocular surface)",100789467.0
315929118,NCT03782701,OG000,Outcome,Lumify Eye Drop,"Participants will be randomized to receive a single drop of Lumify to either the left or right eye.

Brimonidine tartrate ophthalmic solution 0.025%: One time dosing of brimonidine tartrate ophthalmic solution 0.025% (1 drop applied to ocular surface)",100789468.0
315929119,NCT03782701,OG001,Outcome,Saline Solution Eye Drop,"Participants will be randomized to receive a single drop of sterile balanced saline solution to either the left or right eye.

Sterile balanced saline solution: One time dosing of sterile balanced saline solution (1 drop applied to ocular surface)",100789468.0
315929120,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789469.0
